"","symbol","company","exchange","date.x","price","currency","actions","date.y","open","close","adjusted","returns","year"
"1841","ORI.BK","Origin Property PCL","Thailand",2015-10-07,9,"THB","Priced",2015-10-07,2.72727,2.31169,1.944492,-0.743145555555556,2015
"1842","603839.SS","Anzheng Fashion","Shanghai",2017-02-14,16.78,"CNY","Priced",2017-02-14,17.257099,17.257099,16.480835,0.0284325983313467,2017
"1843","2277.HK","Chun Sing Engineering Hldg Ltd","HKSE",2014-12-29,0.6,"HKD","Priced",2014-12-29,0.67,0.63,0.63,0.05,2014
"1844","603165.SS","Rongsheng Paper","Shanghai",2017-01-17,10.44,"CNY","Priced",2017-01-17,10.7357,10.7357,10.513602,0.0283237547892721,2017
"1845","SUM","Summit Materials Inc","NYSE",2015-03-12,18,"USD","Priced",2014-12-01,0.057,0.057,0.057,-0.996833333333333,2015
"1846","3996.HK","China Energy Engineering Corp","HKSE",2015-12-10,1.59,"HKD","Priced",2015-12-10,1.54,1.58,1.486485,-0.00628930817610063,2015
"1847","603032.SS","Delixi Xinjiang Transp Co Ltd","Shanghai",2017-01-05,5.81,"CNY","Priced",2017-01-05,5.80833,6.975,6.931757,0.200516351118761,2017
"1848","603665.SS","Zhejiang Kanglongda Special","Shanghai",2017-03-13,21.4,"CNY","Priced",2017-03-13,25.68,30.82,30.670097,0.440186915887851,2017
"1849","DEA","Eerly Govt Ppty Inc","NYSE",2015-02-06,15,"USD","Priced",2015-02-06,16.25,15.5,13.07253,0.0333333333333334,2015
"1850","ARS.AX","Alt Resources Ltd","ASX",2015-12-21,0.2,"AUD","Priced",2015-12-22,0.13,0.125,0.125,-0.375,2015
"1851","2212.HK","Future Bright Mining Hldg Ltd","HKSE",2015-01-09,0.88,"HKD","Priced",2015-01-09,0.09,0.089,0.089,-0.898863636363636,2015
"1852","3708.HK","Yat Sing Holdings Ltd","HKSE",2015-01-14,0.6,"HKD","Priced",2015-01-14,0.13,0.134,0.134,-0.776666666666667,2015
"1853","AFG","Aquatic Foods Group plc","AIM",2015-02-03,0.7,"GBP","Priced",2000-01-03,17.416666,16.875,9.308433,23.1071428571429,2015
"1854","1245.HK","Niraku GC Holdings Inc","HKSE",2015-04-08,1.18,"HKD","Priced",2015-04-08,1.2,1.19,1.115417,0.00847457627118642,2015
"1855","BOLS.AS","Lucas Bols Holding BV","Amsterdam",2015-02-04,15.75,"EUR","Priced",2015-02-04,16.52,16.5,14.99855,0.0476190476190477,2015
"1856","NVTA","Invitae Corp","NYSE",2015-02-12,16,"USD","Priced",2015-02-12,17.5,17.049999,17.049999,0.0656249375,2015
"1857","HSS.L","HSS Hire Group PLC","LSE",2015-02-04,2.1,"GBP","Priced",2015-02-04,207,210,205.483185,99,2015
"1858","3969.HK","China Railway Signal & Commun","HKSE",2015-08-07,6.3,"HKD","Priced",2015-08-07,6.3,6.32,5.977079,0.00317460317460316,2015
"1859","NVL.AX","National Vet Care","ASX",2015-08-13,1,"AUD","Priced",2015-08-14,1.26,1.21,1.181131,0.21,2015
"1860","BOTHE.BR","Bone Therapeutics SA","Brussels",2015-02-06,16,"EUR","Priced",2015-02-03,16,16,16,0,2015
"1861","JLG.L","John Laing Group PLC","LSE",2015-02-12,1.95,"GBP","Priced",2015-02-12,183.574005,178.065994,167.761429,90.3158943589744,2015
"1862","1327.HK","Time2U Intl Hldg Ltd","HKSE",2015-01-30,1.1,"HKD","Priced",2015-01-30,0.72076,0.61911,0.61911,-0.437172727272727,2015
"1863","1E6.SI","World Class Global Ltd","SI",2017-06-15,0.26,"SGD","Priced",2017-06-15,0.27,0.275,0.275,0.0576923076923077,2017
"1864","SAFOR.PA","Safe Orthopaedics SA","Euronext",2015-02-10,2.55,"EUR","Priced",2015-02-10,2.58824,4.78825,4.78825,0.877745098039216,2015
"1865","POXEL.PA","Poxel SA","Euronext",2015-02-06,6.6,"EUR","Priced",2015-02-06,6.66,7.19,7.19,0.0893939393939396,2015
"1866","1530.HK","3SBio Inc","HKSE",2015-06-11,9.1,"HKD","Priced",2015-06-11,9.32,9.35,9.312369,0.0274725274725274,2015
"1867","SEQI.L","Sequoia Econ Infrastructure","LSE",2015-03-03,1,"GBP","Priced",2015-03-24,0.98,0.98,0.98,-0.02,2015
"1868","ELIS.PA","Elis SA","Paris",2015-02-13,13,"EUR","Priced",2015-02-11,12.3563,12.3563,12.090687,-0.0495153846153846,2015
"1869","PTSG.L","Premier Technical Svcs Grp PLC","LSE",2015-02-11,0.52,"GBP","Priced",2015-02-11,58,56.5,54.197624,107.653846153846,2015
"1870","TECH.L","Techfinancials Inc","LSE",2015-03-16,0.27,"GBP","Priced",2015-03-16,27.1,27,26.943748,99,2015
"1871","TEAM.OL","Team Tankers International Ltd","Oslo",2015-03-02,12.6,"NOK","Priced",2015-03-09,10.5,10.7,10.7,-0.150793650793651,2015
"1872","BILB.L","Bilby Plc","LSE",2015-03-06,0.58,"GBP","Priced",2015-03-06,63,62.5,55.723293,106.758620689655,2015
"1873","LAKE.L","Lakehouse plc","LSE",2015-03-23,0.89,"GBP","Priced",2015-03-23,92,89.75,83.376183,99.8426966292135,2015
"1874","THG.BK","Thonburi Healthcare Grp Pcl","Thailand",2017-12-07,38,"THB","Priced",2017-12-07,36.75,36.75,36.317646,-0.0328947368421053,2017
"1875","NSF.L","Non-Standard Finance PLC","LSE",2015-02-19,1,"GBP","Priced",2015-02-19,101.5,100,94.130455,99,2015
"1876","603337.SS","Jack Sewing","Shanghai",2017-01-19,17.72,"CNY","Priced",2017-01-20,18.9662,18.9662,18.578156,0.0703273137697518,2017
"1877","AFG.AX","Australian Finance Group Ltd","ASX",2015-05-22,1.2,"AUD","Priced",2015-05-22,1.19,1.205,0.987074,0.00416666666666687,2015
"1878","2686.HK","AAG Energy Holdings Ltd","HKSE",2015-06-23,3,"HKD","Priced",2015-06-23,2.7,2.78,2.738962,-0.0733333333333334,2015
"1879","603238.SS","Nbond Nonwovens","Shanghai",2017-02-22,13.31,"CNY","Priced",2017-02-22,19.17,19.17,19.012678,0.440270473328325,2017
"1880","CHAL.L","Challenger Acquisitions Ltd","LSE",2015-02-19,0.1,"GBP","Priced",2015-02-19,13,13,13,129,2015
"1881","1606.HK","China Dvlp Bk Finl Leasing Co","HKSE",2016-07-11,2,"HKD","Priced",2016-07-11,2,1.86,1.699381,-0.07,2016
"1882","PBB.F","Deutsche Pfandbriefbank AG","Frankfurt",2015-07-16,10.75,"EUR","Priced",2015-07-16,11.45,11.45,9.211779,0.0651162790697675,2015
"1883","RBG.L","Revolution Bars Group Ltd","LSE",2015-03-13,2,"GBP","Priced",2015-03-13,201,199,179.607834,98.5,2015
"1884","GTY.AX","Gateway Lifestyle Group","ASX",2015-06-11,2,"AUD","Priced",2015-06-11,2.08188,2.06205,1.825009,0.0310250000000001,2015
"1885","SQR.CN","Squire Mining Ltd","Canadian Sec",2015-06-16,0.1,"CAD","Priced",2015-06-24,0.105,0.105,0.105,0.0499999999999998,2015
"1886","OLV.AX","OtherLevels Holdings Ltd","ASX",2015-03-27,0.2,"AUD","Priced",2015-03-30,0.275,0.235,0.235,0.175,2015
"1887","LNSX.F","Sixt Leasing AG","Frankfurt",2015-05-07,20,"EUR","Priced",2015-05-11,22.700001,22.379999,20.807814,0.11899995,2015
"1888","STV.CN","Midnight Star Ventures Corp","Canadian Sec",2015-08-06,0.1,"CAD","Priced",2018-09-24,0.2,0.2,0.2,1,2015
"1889","1430.HK","Suchuang Gas Corp Ltd","HKSE",2015-03-11,2.08,"HKD","Priced",2015-03-11,2.14,2.09,1.962451,0.00480769230769229,2015
"1890","1310.HK","HKBN Ltd","HKSE",2015-03-12,9,"HKD","Priced",2015-03-12,8.99,9,7.842106,0,2015
"1891","1566.HK","China Animation Characters Co","HKSE",2015-03-12,3.65,"HKD","Priced",2015-03-12,1.845,1.86,1.827745,-0.49041095890411,2015
"1892","EQN.L","Equiniti Group PLC","LSE",2015-10-27,1.65,"GBP","Priced",2015-10-27,152.602005,141.151001,133.62825,84.5460612121212,2015
"1893","6442.TW","EZconn Corp","Taiwan",2015-07-14,45.6,"TWD","Priced",2014-03-17,42.75,42.75,33.477612,-0.0625,2015
"1894","JAVER.MX","Servicios Corporativos Javer","Mexico",2016-01-13,19,"MXN","Priced",2018-07-19,17,17,17,-0.105263157894737,2016
"1895","OSE.PA","OSE Pharma SA","Euronext",2015-03-30,10.8,"EUR","Priced",2015-03-30,10.9,10.45,10.45,-0.0324074074074076,2015
"1896","WAF.F","Siltronic AG","Frankfurt",2015-06-11,30,"EUR","Priced",2015-06-15,34,33.659,33.084812,0.121966666666667,2015
"1897","603330.SS","Tianyang Hot Mel","Shanghai",2017-02-13,18.19,"CNY","Priced",2017-02-13,20.1462,20.1462,19.824064,0.107542605827378,2017
"1898","CEREN.PA","Cerenis Therapeutics SA","Paris",2015-03-25,12.7,"EUR","Priced",2015-03-30,12.7,12.33,12.33,-0.0291338582677165,2015
"1899","603378.SS","Asia Cuanon Tech (Shanghai)","Shanghai",2017-09-28,12.94,"CNY","Priced",2017-09-28,15.53,18.629999,18.384329,0.43972171561051,2017
"1900","8464.TW","Nien Made Enterprise Co Ltd","Taiwan",2015-12-22,149,"TWD","Priced",2007-12-31,33.668701,33.930401,30.850092,-0.772279187919463,2015
"1901","DMAS.JK","Puradelta Lestari PT","Jakarta",2015-05-29,210,"IDR","Priced",2015-05-29,225,219,170.761124,0.0428571428571429,2015
"1902","1202.SR","Middle East Paper Co SJSC","Saudi",2015-05-03,30,"SAR","Priced",2015-12-21,24.200001,24.139999,22.410845,-0.195333366666667,2015
"1903","603580.SS","AA Industrial Belting","Shanghai",2017-05-25,9.81,"CNY","Priced",2017-05-25,8.40714,10.0929,10.044501,0.0288379204892966,2017
"1904","TOT.AX","360 Capital Total Return Fund","ASX",2015-04-22,1.25,"AUD","Priced",2015-04-22,1.31653,1.31653,1.010897,0.0532239999999999,2015
"1905","MMH.L","Marshall Motor Holdings Plc","LSE",2015-04-02,1.49,"GBP","Priced",2015-04-02,164.5,161.5,145.512589,107.389261744966,2015
"1906","603656.SS","Hefei Taihe Optoelectronic","Shanghai",2017-03-21,21.91,"CNY","Priced",2017-03-21,13.4133,16.096901,15.956543,-0.265317161113647,2017
"1907","HNR.L","Highlands Natural Resources","LSE",2015-03-25,0.05,"GBP","Priced",2015-03-25,6.51,12.75,12.75,254,2015
"1908","603578.SS","Three Stars NM","Shanghai",2017-03-06,12.26,"CNY","Priced",2017-03-06,17.65,17.65,17.517492,0.439641109298532,2017
"1909","4555.TW","Taiwan Chelic Corp Ltd","Taiwan",2015-10-27,70,"TWD","Priced",2014-09-18,130.789993,130.789993,113.461433,0.868428471428571,2015
"1910","1509.HK","Harmonicare Med Hldg Ltd","HKSE",2015-07-07,7.175,"HKD","Priced",2015-07-07,7.32,6.81,6.627232,-0.0508710801393728,2015
"1911","MYSQ.L","MySquar Ltd","LSE",2015-07-01,0.1,"GBP","Priced",2015-07-01,10,9.875,9.875,97.75,2015
"1912","IDA.WA","Idea Bank SA","Warsaw",2015-04-29,24,"PLN","Priced",2011-03-03,9.94,10,8.812845,-0.583333333333333,2015
"1913","600996.SS","Guizhou Broadcasting&TV Info","Shanghai",2016-12-26,8.92,"CNY","Priced",2016-12-26,10.7,12.84,12.495994,0.439461883408072,2016
"1914","603393.SS","Xintai Ntrl Gas","Shanghai",2016-09-12,26.66,"CNY","Priced",2016-09-12,31.99,38.389999,36.706486,0.439984958739685,2016
"1915","ICI.AX","iCandy Interactive Ltd","ASX",2016-01-27,0.2,"AUD","Priced",2016-02-03,0.18,0.25,0.25,0.25,2016
"1916","WDE.AX","Wealth Defender Equities Ltd","ASX",2015-05-20,1,"AUD","Priced",2015-05-21,1,0.99,0.99,-0.01,2015
"1917","603630.SS","Lafang China","Shanghai",2017-03-13,18.39,"CNY","Priced",2017-03-13,20.3692,20.3692,20.291086,0.107623708537248,2017
"1918","TRU","TransUnion","NYSE",2015-06-25,22.5,"USD","Priced",2015-06-25,24.620001,25.4,25.346542,0.128888888888889,2015
"1919","UNW.WA","Uniwheels AG","Warsaw",2015-05-08,105,"PLN","Priced",2018-01-02,305,305,305,1.9047619047619,2015
"1920","603960.SS","Shanghai Kelai Mechatronics","Shanghai",2017-03-14,9.51,"CNY","Priced",2017-03-14,8.10059,8.10059,8.029357,-0.14820294426919,2017
"1921","SRG","Seritage Growth Properties","NYSE",2015-07-06,29.58,"USD","Priced",2014-10-21,46.5,46.5,43.130676,0.572008113590264,2015
"1922","BCART.BR","Biocartis Group NV","Brussels",2015-04-27,11.5,"EUR","Priced",2015-04-27,13.5,13,13,0.130434782608696,2015
"1923","603896.SS","Zhejiang Shouxiangu Pharm Co","Shanghai",2017-05-10,11.54,"CNY","Priced",2017-05-10,13.85,16.620001,16.548822,0.440208058925477,2017
"1924","COM7.BK","Com7 PCL","Thailand",2015-08-10,3.35,"THB","Priced",2015-08-10,4,4.16,3.90365,0.241791044776119,2015
"1925","MCRN","Milacron Holdings Corp","NYSE",2015-06-25,20,"USD","Priced",2015-06-25,19.5,19.58,19.58,-0.0210000000000001,2015
"1926","BFC.AX","Beston Global Food Co Ltd","ASX",2015-08-26,0.35,"AUD","Priced",2015-08-28,0.3,0.315,0.31039,-0.1,2015
"1927","BOJA","Bojangles' Inc","NasdaqGM",2015-05-08,19,"USD","Priced",2015-05-08,26.75,23.75,23.75,0.25,2015
"1928","CLNX.MC","Cellnex Telecom SA","MCE",2015-05-06,14,"EUR","Priced",2015-05-07,15.51,15.41,15.166219,0.100714285714286,2015
"1929","EPS.PA","Electro Power Systems SA","Euronext",2015-04-24,7.3,"EUR","Priced",2015-04-22,6.95053,7.06479,7.06479,-0.0322205479452055,2015
"1930","603903.SS","Csd Water Service Co Ltd","Shanghai",2017-03-14,9.88,"CNY","Priced",2017-03-14,14.23,14.23,14.179039,0.440283400809717,2017
"1931","WDL.F","windeln.de AG","Frankfurt",2015-05-07,18.5,"EUR","Priced",2015-05-11,15.9,15.625,15.625,-0.155405405405405,2015
"1932","603991.SS","Shanghai Originaldow Advanced","Shanghai",2017-03-08,10.61,"CNY","Priced",2017-03-08,12.73,15.28,15.212479,0.440150801131008,2017
"1933","1799.HK","Xinte Energy Co Ltd","HKSE",2015-12-30,8.8,"HKD","Priced",2015-12-30,8.8,8.8,8.209239,0,2015
"1934","BIQ.AX","BuildingIQ Inc","ASX",2015-12-17,1,"AUD","Priced",2015-12-16,1.01,1,1,0,2015
"1935","MAI.AX","MainstreamBPO Ltd","ASX",2015-10-01,0.4,"AUD","Priced",2015-10-01,0.44867,0.40879,0.384211,0.0219749999999999,2015
"1936","MGC.AX","MG Unit Trust","ASX",2015-07-03,2.1,"AUD","Priced",2015-07-03,2.18,2.24,2.097497,0.0666666666666667,2015
"1937","3882.HK","Sky Light Holdings Ltd","HKSE",2015-07-02,3.38,"HKD","Priced",2015-07-02,3.37,3.29,2.950383,-0.0266272189349112,2015
"1938","ADH.AX","Adairs Ltd","ASX",2015-06-17,2.4,"AUD","Priced",2015-06-17,2.6,2.65,2.237975,0.104166666666667,2015
"1939","UWGN.ME","Pao Nauchno-Proizvodstvennaya","MCX",2015-04-30,700,"RUB","Priced",2015-04-30,710.61499,705.645996,705.645996,0.00806570857142863,2015
"1940","APGN.IR","Applegreen plc","Irish",2015-06-19,3.8,"EUR","Priced",2015-06-19,4.25,4.18,4.164305,0.0999999999999999,2015
"1941","603803.SS","Raisecom Technology Co Ltd","Shanghai",2017-04-20,13.72,"CNY","Priced",2017-04-20,16.459999,19.76,19.308516,0.440233236151603,2017
"1942","603385.SS","Huida Sanitary Ware Co Ltd","Shanghai",2017-04-05,13.27,"CNY","Priced",2017-04-05,14.7,14.7,14.444792,0.107761868877166,2017
"1943","603396.SS","Yingkou Jinchen Mach Co Ltd","Shanghai",2017-10-18,19.47,"CNY","Priced",2017-10-18,23.360001,28.040001,27.793478,0.440164406779661,2017
"1944","GDF.AX","Garda Diversified Ppty Fund","ASX",2015-06-30,1,"AUD","Priced",2015-07-02,1.00702,1.01694,0.799154,0.01694,2015
"1945","AEWU.L","AEW UK REIT Plc","LSE",2015-05-12,1,"GBP","Priced",2015-06-30,0.9845,0.9845,0.820244,-0.0155,2015
"1946","TINC.BR","TINC Comm VA","Brussels",2015-05-12,11,"EUR","Priced",2015-05-12,10.2097,10.1637,9.334744,-0.0760272727272727,2015
"1947","4763.TW","Jinan Acetate Chemical Co Ltd","Taiwan",2015-11-09,72,"TWD","Priced",2015-02-05,102.5,102.5,91.760597,0.423611111111111,2015
"1948","1470.HK","Tic Tac Intl Hldg Co Ltd","HKSE",2015-05-12,0.68,"HKD","Priced",2015-05-12,1.16,0.97,0.97,0.426470588235294,2015
"1949","SLC.AX","Superloop Ltd","ASX",2015-06-02,1,"AUD","Priced",2015-06-04,1.96784,1.99736,1.993317,0.99736,2015
"1950","603133.SS","Tanyuan Technology Co Ltd","Shanghai",2017-03-20,7.87,"CNY","Priced",2017-03-20,11.33,11.33,11.262043,0.439644218551461,2017
"1951","MCFT","MCBC Holdings Inc","NasdaqGM",2015-07-17,15,"USD","Priced",2015-07-17,15.5,15.92,11.554183,0.0613333333333332,2015
"1952","603906.SS","Jiangsu Lopal Tech Co Ltd","Shanghai",2017-04-10,9.52,"CNY","Priced",2017-04-10,11.425,11.425,11.359545,0.200105042016807,2017
"1953","1568.HK","Sundart Holdings Ltd","HKSE",2015-12-29,1.38,"HKD","Priced",2015-12-29,1.6,1.5,1.414971,0.0869565217391306,2015
"1954","1492.HK","China Zhongdi Dairy Hldg Co","HKSE",2015-12-02,1.2,"HKD","Priced",2015-12-02,1.2,1.15,1.15,-0.0416666666666667,2015
"1955","STR.L","Stride Gaming PLC","LSE",2015-05-19,1.32,"GBP","Priced",2015-05-19,145,171.5,166.196732,128.924242424242,2015
"1956","WING","Wingstop Inc","NasdaqGM",2015-06-12,19,"USD","Priced",2015-06-12,30.5,30.59,25.357367,0.61,2015
"1957","TPBI.BK","TPBI PCL","Thailand",2016-03-18,10.8,"THB","Priced",2016-03-24,14,14.3,12.84842,0.324074074074074,2016
"1958","AXON","Axovant Sciences Ltd","NYSE",2015-06-11,15,"USD","Priced",2015-06-11,20.93,29.9,29.9,0.993333333333333,2015
"1959","MULTI.OL","Multiconsult AS","Oslo",2015-05-22,78,"NOK","Priced",2015-05-22,92,92.75,84.899986,0.189102564102564,2015
"1960","PURP.L","Purplebricks Group PLC","LSE",2015-12-17,1,"GBP","Priced",2015-12-17,105.75,93,93,92,2015
"1961","GTLY.L","Gateley (Holdings) Plc","LSE",2015-06-08,0.95,"GBP","Priced",2015-06-08,109.75,99,86.463867,103.210526315789,2015
"1962","WICE.BK","WICE Logistics PCL","Thailand",2015-07-28,2.1,"THB","Priced",2015-07-28,4.9,3.84,3.605535,0.828571428571429,2015
"1963","BMH.AX","Baumart Holdings Ltd","ASX",2015-06-16,0.2,"AUD","Priced",2015-06-19,0.21,0.215,0.215,0.075,2015
"1964","1301.HK","D&G Technology Holding Co Ltd","HKSE",2015-05-27,2.28,"HKD","Priced",2015-05-27,2.59,2.62,2.523043,0.149122807017544,2015
"1965","603113.SS","Jinneng Science&Tech Co Ltd","Shanghai",2017-05-11,13.37,"CNY","Priced",2017-05-11,16.040001,19.25,19.069345,0.43979057591623,2017
"1966","BIFF.L","Biffa PLC","LSE",2016-10-17,1.8,"GBP","Priced",2016-10-17,185,180,173.298752,99,2016
"1967","LNK.AX","Link Administration Hldg Ltd","ASX",2015-10-27,6.37,"AUD","Priced",2015-10-26,6.83885,6.80996,6.450435,0.0690675039246469,2015
"1968","LNK.AX","Link Administration Hldg Ltd","ASX",2015-10-27,5.73,"AUD","Priced",2015-10-26,6.83885,6.80996,6.450435,0.188474694589878,2015
"1969","G4M.L","Gear4music (Holdings) Plc","LSE",2015-06-03,1.39,"GBP","Priced",2015-06-03,144.25,143,143,101.877697841727,2015
"1970","603536.SS","Shandong Huifa Foodstuff Co","Shanghai",2017-06-13,7.63,"CNY","Priced",2017-06-13,7.85,7.85,7.744205,0.0288335517693314,2017
"1971","603041.SS","Jiangsu Maysta Chemical Co Ltd","Shanghai",2017-03-30,12.92,"CNY","Priced",2017-03-30,18.6,18.6,18.448473,0.439628482972136,2017
"1972","CFMS","ConforMIS Inc","NasdaqGM",2015-07-01,15,"USD","Priced",2015-06-30,15,15,15,0,2015
"1973","APAX.L","Apax Global Alpha Ltd","LSE",2015-06-11,1.192,"GBP","Priced",2015-06-30,1.27,1.27,1.27,0.0654362416107384,2015
"1974","603826.SS","Fujian Kuncai Material Tech","Shanghai",2017-04-14,6.79,"CNY","Priced",2017-04-14,7.52308,7.52308,7.461985,0.107964653902798,2017
"1975","CMCX.L","CMC Markets PLC","LSE",2016-02-05,2.4,"GBP","Priced",2016-02-05,241.5,240,211.671585,99,2016
"1976","NCL.AX","Netccentric Ltd","ASX",2015-07-03,0.2,"AUD","Priced",2015-07-06,0.23,0.23,0.23,0.15,2015
"1977","BWX.AX","BWX Ltd","ASX",2015-11-10,1.5,"AUD","Priced",2015-11-10,2.07467,2.21167,2.124372,0.474446666666666,2015
"1978","PRTC.L","PureTech Health plc","LSE",2015-06-19,1.6,"GBP","Priced",2015-06-19,170,178,178,110.25,2015
"1979","SNAP","Snap Inc","NYSE",2017-03-02,17,"USD","Priced",2017-03-02,24,24.48,24.48,0.44,2017
"1980","603269.SS","Jiangsu Seagull Cooling Tower","Shanghai",2017-05-17,8.76,"CNY","Priced",2017-05-17,12.61,12.61,12.531895,0.439497716894977,2017
"1981","1970.HK","IMAX China Holding Inc","HKSE",2015-10-08,31,"HKD","Priced",2015-10-08,32.299999,34.25,33.638447,0.104838709677419,2015
"1982","603058.SS","Yongji Printing Co Ltd","Shanghai",2016-12-23,4.76,"CNY","Priced",2016-12-26,7.54,7.54,7.497098,0.584033613445378,2016
"1983","GNX.AX","Genex Power Ltd","ASX",2015-07-06,0.2,"AUD","Priced",2015-07-08,0.22263,0.20779,0.20779,0.03895,2015
"1984","TDOC","Teladoc Inc","NYSE",2015-07-01,19,"USD","Priced",2015-06-30,19,19,19,0,2015
"1985","DRIP","Drum Income Plus REIT Plc","LONDN",2015-05-29,1,"GBP","Priced",2015-05-29,50.637501,50.487499,50.221321,49.487499,2015
"1986","603680.SS","KTK Group Co Ltd","Shanghai",2018-02-27,32.69,"CNY","Priced",2018-03-01,35.714298,37.242901,36.90247,0.139275038237993,2018
"1987","603855.SS","Warom Technology Inc Co","Shanghai",2017-05-24,7.59,"CNY","Priced",2017-05-24,9.11,10.93,10.698678,0.440052700922266,2017
"1988","603232.SS","Shanghai Koal Software Co Ltd","Shanghai",2017-04-21,18.1,"CNY","Priced",2017-04-21,18.6143,18.6143,18.436214,0.0284143646408839,2017
"1989","RFN.AX","Reffind Ltd","ASX",2015-07-09,0.2,"AUD","Priced",2015-07-09,0.245,0.26,0.26,0.3,2015
"1990","ADL.F","ADO Properties SA","Frankfurt",2015-07-23,20,"EUR","Priced",2000-01-19,224.544998,224.544998,223.971451,10.2272499,2015
"1991","603127.SS","Joinn Laboratories(China)Co","Shanghai",2017-08-25,12.51,"CNY","Priced",2017-08-25,12.8643,12.8643,12.817229,0.0283213429256595,2017
"1992","SOPH.L","Sophos Group Plc","LSE",2015-06-26,2.25,"GBP","Priced",2015-06-26,225,241.25,236.241562,106.222222222222,2015
"1993","6183.HK","China Greenfresh Group Co Ltd","HKSE",2015-06-18,4.71,"HKD","Priced",2015-06-18,2.345,2.125,1.829569,-0.548832271762208,2015
"1994","JST.F","JOST Werke AG","Frankfurt",2017-07-20,27,"EUR","Priced",2017-07-24,28.5,28.5,28.101955,0.0555555555555556,2017
"1995","603501.SS","Will Semiconductor Co Ltd","Shanghai",2017-05-04,7.02,"CNY","Priced",2018-09-12,37.700001,37.700001,37.700001,4.37037051282051,2017
"1996","VERTU.IS","Verusaturk Girisim Sermayesi","Istanbul",2015-11-17,2.36,"TRY","Priced",2015-11-17,2.64,2.58,2.58,0.093220338983051,2015
"1997","PAI","Platinum Asia Investments Ltd","AUSLA",2015-09-17,1,"AUD","Priced",2018-01-16,15.52,15.4,14.768181,14.4,2015
"1998","RPD","Rapid7 Inc","NasdaqGM",2015-07-17,16,"USD","Priced",2015-07-17,26.75,25.280001,25.280001,0.5800000625,2015
"1999","AMPLI.PA","Amplitude Surgical SAS","Paris",2015-06-26,5,"EUR","Priced",2015-06-26,5,5,5,0,2015
"2000","603721.SS","TVZone Media Co Ltd","Shanghai",2017-08-11,7.05,"CNY","Priced",2017-08-11,8.46,10.15,10.052933,0.439716312056738,2017
"2001","603728.SS","Shanghai Moons' Elec Co Ltd","Shanghai",2017-05-09,11.23,"CNY","Priced",2017-05-09,10.3692,12.4385,12.408149,0.107613535173642,2017
"2002","TOY.TO","Spin Master Corp","Toronto",2015-07-30,18,"CAD","Priced",2015-07-31,18.35,18.24,18.24,0.0133333333333332,2015
"2003","603879.SS","Yongyue Science & Tech Co Ltd","Shanghai",2017-06-14,6.75,"CNY","Priced",2017-06-14,9.72,9.72,9.631098,0.44,2017
